"name","SMILES"
"structure 308","COC(=O)c1c(C#N)c(O)c(C(=O)O)c(CC(C)C)c1C#N"
"structure 309","CCc1c(O)c(C(=O)O)c(C(=O)OC)c(C(C)(C)C)c1C(C)(C)C"
"structure 310","COC(=O)c1c(C)c(C(C)(C)C)c(C(=O)O)c(C(=O)O)c1O"
"structure 311","CCc1c(O)c(C(=O)O)c(C(=O)NC)c(N)c1CN"
"structure 312","COC(=O)c1c(C)c(O)c(N)c(C(=O)O)c1O"
"structure 313","COC(=O)c1c(O)c(C(=O)O)c(N)c(C#N)c1C#N"
"structure 314","CCCc1c(CN)c(C#N)c(O)c(C(=O)O)c1CO"
"structure 315","CNC(=O)c1c(CO)c(C(=O)O)c(O)c(C)c1C(C)(C)C"
"structure 316","CNC(=O)c1c(C)c(C(=O)O)c(C(=O)OC)c(C(=O)O)c1O"
"structure 317","CNC(=O)c1c(N)c(O)c(C(=O)O)c(C#N)c1CO"
"structure 318","CCc1c(C(=O)O)c(O)c(C#N)c(C#N)c1C(C)(C)C"
"structure 319","CCCc1c(C#N)c(C#N)c(C(=O)OC)c(O)c1C(=O)O"
"structure 320","CCCc1c(C#N)c(C(=O)NC)c(CCC)c(O)c1C(=O)O"
"structure 321","CCc1c(C(=O)O)c(O)c(N)c(C(C)(C)C)c1C(=O)OC"
"structure 322","CCCc1c(N)c(CO)c(O)c(C(=O)O)c1C(=O)OC"
"structure 323","N#Cc1c(O)c(C(=O)O)c(C(=O)O)c(CO)c1CO"
"structure 324","CCCc1c(O)c(C(=O)O)c(O)c(N)c1C(C)(C)C"
"structure 325","CCCc1c(O)c(C(=O)O)c(CO)c(C(=O)OC)c1CC"
"structure 326","Cc1c(CO)c(C(=O)O)c(O)c(CN)c1C(=O)O"
"structure 327","Cc1c(O)c(C(=O)O)c(CC(C)C)c(CN)c1CN"
"structure 328","CCc1c(C(=O)O)c(O)c(C(=O)O)c(CC)c1C(C)(C)C"
"structure 329","[H]c1c(C(=O)OC)c(O)c(C(=O)O)c(CO)c1C(=O)OC"
"structure 330","CCc1c(O)c(C(=O)O)c(C#N)c(N)c1C(=O)OC"
"structure 331","[H]c1c(CO)c(O)c(C(=O)O)c(CN)c1CO"
"structure 332","[H]c1c(C(=O)O)c(O)c(CO)c(CN)c1C(=O)O"
"structure 333","CCCc1c(C#N)c(C(C)(C)C)c(CO)c(O)c1C(=O)O"
"structure 334","[H]c1c(C)c(C(=O)O)c(O)c(CCC)c1N"
"structure 335","CCCc1c(C#N)c(CC(C)C)c(O)c(C(=O)O)c1CN"
"structure 336","[H]c1c(CN)c(C(C)(C)C)c(O)c(C(=O)O)c1C(=O)O"
"structure 337","CCCc1c(O)c(C(=O)O)c(C)c(C(=O)O)c1CC"
"structure 338","Cc1c(N)c(CN)c(O)c(C(=O)O)c1CO"
"structure 339","CC(C)Cc1c(O)c(C(=O)O)c(N)c(C(=O)O)c1C(C)(C)C"
"structure 340","CNC(=O)c1c(C(=O)O)c(O)c(C(=O)OC)c(CC(C)C)c1C(=O)OC"
"structure 341","Cc1c(N)c(C(=O)O)c(O)c(CO)c1CC(C)C"
"structure 342","CC(C)Cc1c(CN)c(CO)c(CN)c(O)c1C(=O)O"
"structure 343","[H]c1c(C)c(C(=O)O)c(O)c([H])c1CC(C)C"
"structure 344","N#Cc1c(O)c(C(=O)O)c(CN)c(C#N)c1CN"
"structure 345","CNC(=O)c1c(CO)c(CN)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 346","Cc1c(O)c(O)c(C(=O)O)c(C#N)c1O"
"structure 347","[H]c1c(C#N)c(O)c(C(=O)O)c(CN)c1C(=O)OC"
"structure 348","CC(C)(C)c1c(N)c(O)c(C(=O)O)c(O)c1C(=O)O"
"structure 349","CCc1c(CO)c(N)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 350","CNC(=O)c1c(N)c(CO)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 351","CCCc1c(O)c(C(=O)O)c(C(=O)NC)c(CO)c1C(=O)NC"
"structure 352","CCCc1c(C(=O)O)c(O)c(CN)c(C(C)(C)C)c1C(=O)OC"
"structure 353","[H]c1c(O)c(C(=O)O)c(CC(C)C)c(C(=O)OC)c1C#N"
"structure 354","CCc1c(C#N)c(CC(C)C)c(O)c(C(=O)O)c1CN"
"structure 355","[H]c1c(C)c(CN)c(C)c(O)c1C(=O)O"
"structure 356","CCCc1c(C(=O)O)c(O)c(C)c(C(=O)O)c1C(C)(C)C"
"structure 357","[H]c1c(O)c(CC(C)C)c(O)c(C(=O)O)c1CC(C)C"
"structure 358","[H]c1c(O)c(C(=O)O)c(C)c(N)c1C(C)(C)C"
"structure 359","CNC(=O)c1c(CO)c(O)c(C(=O)O)c(C(C)(C)C)c1CC(C)C"
"structure 360","[H]c1c(O)c(C(=O)O)c(CO)c(C(=O)OC)c1CCC"
"structure 361","CC(C)(C)c1c(C#N)c(O)c(C(=O)O)c(CO)c1C(=O)O"
"structure 362","CCc1c(C)c(C(=O)OC)c(C(=O)O)c(O)c1C(=O)O"
"structure 363","CCCc1c(C#N)c(O)c(C)c(O)c1C(=O)O"
"structure 364","COC(=O)c1c(CO)c(O)c(C(=O)O)c(C(=O)OC)c1CO"
"structure 365","CCCc1c(N)c(C(=O)O)c(O)c(C(=O)O)c1CCC"
"structure 366","CC(C)Cc1c(CO)c(N)c(O)c(C(=O)O)c1CO"
"structure 367","CCc1c(O)c(C(=O)O)c(O)c(CC)c1C(=O)OC"
"structure 368","COC(=O)c1c(C)c(C(=O)O)c(C)c(C(=O)O)c1O"
"structure 369","CCc1c(O)c(C(=O)O)c(C)c(C(=O)NC)c1O"
"structure 370","COC(=O)c1c(N)c(CO)c(C(=O)O)c(O)c1CN"
"structure 371","CNC(=O)c1c(C(C)(C)C)c(O)c(C(=O)O)c(C(C)(C)C)c1C(C)(C)C"
"structure 372","CCCc1c(C)c(C(=O)O)c(O)c(C(=O)OC)c1C"
"structure 373","CC(C)(C)c1c(O)c(N)c(O)c(C(=O)O)c1C(=O)O"
"structure 374","[H]c1c(CC(C)C)c(O)c(C(=O)O)c(C(=O)O)c1C(=O)O"
"structure 375","CC(C)Cc1c(O)c(C(=O)O)c(CN)c(CN)c1CO"
"structure 376","CNC(=O)c1c(N)c(C#N)c(CC(C)C)c(C(=O)O)c1O"
"structure 377","[H]c1c(C#N)c(C#N)c(C(=O)O)c(O)c1CC(C)C"
"structure 378","CCCc1c(O)c(C(=O)NC)c(O)c(C(=O)O)c1C(=O)NC"
"structure 379","CNC(=O)c1c(N)c(CC(C)C)c(C(=O)O)c(C(=O)O)c1O"
"structure 380","CCCc1c(C)c(C(=O)OC)c(C(=O)O)c(O)c1C(=O)OC"
"structure 381","COC(=O)c1c(C(=O)O)c(O)c(CO)c(CO)c1C(=O)O"
"structure 382","CC(C)Cc1c(O)c(C(C)(C)C)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 383","Cc1c(O)c(C(=O)O)c(O)c(CC(C)C)c1C(=O)O"
"structure 384","Cc1c(CO)c(C(=O)O)c(O)c(CN)c1C(C)(C)C"
"structure 385","CCCc1c(O)c(C(=O)O)c(CC(C)C)c(C(=O)OC)c1C(=O)O"
"structure 386","CCc1c(O)c(C(=O)O)c(O)c(CO)c1C(=O)OC"
"structure 387","CC(C)(C)c1c(N)c(O)c(C(=O)O)c(CN)c1CO"
"structure 388","[H]c1c(C)c(CC)c(C(=O)O)c(O)c1N"
"structure 389","CCCc1c(CC)c(C(=O)NC)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 390","[H]c1c(C(=O)O)c(O)c(C(=O)NC)c(C#N)c1C(=O)O"
"structure 391","[H]c1c(O)c(N)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 392","CCCc1c(CC(C)C)c(O)c(C(=O)O)c(CN)c1CC(C)C"
"structure 393","CNC(=O)c1c(O)c(C(=O)O)c(C(C)(C)C)c(C(=O)NC)c1CO"
"structure 394","CC(C)Cc1c(C#N)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)O"
"structure 395","Cc1c(C)c(CN)c(O)c(C(=O)O)c1N"
"structure 396","COC(=O)c1c(CC(C)C)c(O)c(C#N)c(O)c1C(=O)O"
"structure 397","CC(C)(C)c1c(CO)c(O)c(C(=O)O)c(C(C)(C)C)c1CO"
"structure 398","[H]c1c(O)c(C(=O)O)c(CO)c(C(=O)O)c1O"
"structure 399","CCCc1c(CC)c(O)c(C(=O)O)c(CO)c1C(=O)O"
"structure 400","[H]c1c(N)c(C(=O)O)c([H])c(C(=O)O)c1O"
"structure 401","COC(=O)c1c(O)c(C(=O)O)c(C)c(O)c1C(C)(C)C"
"structure 402","[H]c1c(C#N)c(O)c(C(=O)O)c(CN)c1CC(C)C"
"structure 403","Cc1c(O)c(C(=O)O)c(N)c(C(=O)O)c1C(=O)O"
"structure 404","COC(=O)c1c(O)c(CO)c(CO)c(O)c1C(=O)O"
"structure 405","CCc1c(O)c(C(=O)O)c(N)c(C(=O)OC)c1CC"
"structure 406","CNC(=O)c1c(C)c(C(=O)O)c(O)c(CC(C)C)c1CN"
"structure 407","CCCc1c(C#N)c(C(C)(C)C)c(O)c(C(=O)O)c1CC(C)C"
"structure 408","CCc1c(N)c(C(=O)O)c(O)c(C)c1C#N"
"structure 409","[H]c1c(N)c(C(=O)O)c(C#N)c(C(=O)O)c1O"
"structure 410","CCc1c(O)c(C(=O)O)c(C(C)(C)C)c(CC(C)C)c1CN"
"structure 411","CCCc1c(C(=O)NC)c(N)c(C(=O)O)c(O)c1C(=O)NC"
"structure 412","CCc1c(N)c(CC(C)C)c(C(=O)OC)c(C(=O)O)c1O"
"structure 413","CNC(=O)c1c(CN)c(N)c(O)c(C(=O)O)c1CO"
"structure 414","CNC(=O)c1c(N)c(C(=O)OC)c(O)c(O)c1C(=O)O"
"structure 415","[H]c1c(CCC)c(N)c(CC)c(O)c1C(=O)O"
"structure 416","[H]c1c(CC(C)C)c(C(=O)OC)c(C(=O)O)c(O)c1C(=O)NC"
"structure 417","[H]c1c(CC(C)C)c(C)c(O)c(C(=O)O)c1CC(C)C"
"structure 418","Cc1c(O)c(C(=O)O)c(N)c(C(C)(C)C)c1O"
"structure 419","CCCc1c(C)c(C#N)c(N)c(O)c1C(=O)O"
"structure 420","CNC(=O)c1c(C(=O)O)c(O)c(CC(C)C)c(CC(C)C)c1C(C)(C)C"
"structure 421","[H]c1c(O)c(C(=O)O)c(CN)c(CC(C)C)c1C(=O)OC"
"structure 422","CCCc1c(N)c(CC(C)C)c(C(=O)O)c(O)c1CCC"
"structure 423","COC(=O)c1c(C#N)c(C(=O)O)c(CN)c(O)c1C(=O)O"
"structure 424","[H]c1c(N)c(CCC)c([H])c(C(=O)O)c1O"
"structure 425","[H]c1c(C(=O)O)c(O)c(C#N)c(C(=O)O)c1C(C)(C)C"
"structure 426","CNC(=O)c1c(O)c(C(=O)O)c(C)c(C(C)(C)C)c1O"
"structure 427","CC(C)Cc1c(N)c(C(=O)O)c(CN)c(O)c1C(=O)O"
"structure 428","CCCc1c(C#N)c(O)c(C(=O)O)c(N)c1CN"
"structure 429","CCc1c(O)c(CN)c(C(=O)O)c(O)c1C#N"
"structure 430","CCCc1c(C#N)c(O)c(C(=O)O)c(O)c1CC"
"structure 431","CNC(=O)c1c(O)c(C(=O)O)c(CO)c(CO)c1CO"
"structure 432","[H]c1c(C(=O)O)c(O)c(C(C)(C)C)c(O)c1C(=O)NC"
"structure 433","CCCc1c(C(=O)O)c(O)c(N)c(C(=O)O)c1C(C)(C)C"
"structure 434","CCCc1c(O)c(CC(C)C)c(C#N)c(O)c1C(=O)O"
"structure 435","CNC(=O)c1c(O)c(C(=O)O)c(C#N)c(C(=O)OC)c1C(=O)NC"
"structure 436","CCCc1c(CC)c(O)c(C(=O)O)c(O)c1CC(C)C"
"structure 437","CCc1c(O)c(C(=O)O)c(C(=O)NC)c(O)c1CN"
"structure 438","[H]c1c(CC(C)C)c(O)c(C(=O)O)c(CN)c1CO"
"structure 439","CCCc1c(CN)c(C(=O)O)c(O)c(O)c1C(=O)NC"
"structure 440","CC(C)Cc1c(C#N)c(C(=O)O)c(O)c(CN)c1C(C)(C)C"
"structure 441","[H]c1c(CC)c(C)c(O)c(C(=O)O)c1CC(C)C"
"structure 442","COC(=O)c1c(O)c(C)c(O)c(C(=O)O)c1C(=O)O"
"structure 443","Cc1c(O)c(C(=O)O)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 444","[H]c1c(C#N)c(O)c(C(=O)O)c(CC(C)C)c1C#N"
"structure 445","[H]c1c(O)c(C(=O)O)c(C(C)(C)C)c([H])c1C(=O)O"
"structure 446","[H]c1c(N)c(O)c(C(=O)O)c(CC)c1C(C)(C)C"
"structure 447","Cc1c(CN)c(N)c(O)c(C(=O)O)c1C(=O)O"
"structure 448","CCCc1c(O)c(C(=O)O)c(CN)c(O)c1CC"
"structure 449","CCc1c(C#N)c(O)c(C(=O)O)c(C(=O)OC)c1CO"
"structure 450","CCCc1c(C#N)c(CC(C)C)c(C(=O)O)c(O)c1C(=O)O"
"structure 451","CNC(=O)c1c(N)c(C#N)c(C(=O)OC)c(O)c1C(=O)O"
"structure 452","CCCc1c(CCC)c(C(=O)O)c(O)c(N)c1C(=O)NC"
"structure 453","Cc1c(CN)c(N)c(CC(C)C)c(O)c1C(=O)O"
"structure 454","[H]c1c(CO)c(CCC)c(CO)c(O)c1C(=O)O"
"structure 455","[H]c1c(O)c(C(=O)O)c(CC)c(C(=O)NC)c1C#N"
"structure 456","CCc1c(O)c(C(=O)O)c(C)c(C(=O)OC)c1CC"
"structure 457","CNC(=O)c1c(C#N)c(CO)c(C#N)c(O)c1C(=O)O"
"structure 458","CCCc1c(C)c(C(=O)O)c(O)c(N)c1CN"
"structure 459","[H]c1c(C)c(C(=O)OC)c(C(=O)O)c(O)c1O"
"structure 460","[H]c1c(C(=O)O)c(N)c(C)c(O)c1C(=O)O"
"structure 461","Cc1c(C#N)c(C(=O)O)c(O)c(CO)c1CN"
"structure 462","[H]c1c(O)c(C(=O)O)c(C(C)(C)C)c(C(=O)O)c1CC(C)C"
"structure 463","[H]c1c(CC(C)C)c(CO)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 464","CCc1c(C#N)c(C(=O)O)c(O)c(C#N)c1CO"
"structure 465","[H]c1c(C)c(O)c(C(=O)O)c(C(=O)NC)c1C(C)(C)C"
"structure 466","CNC(=O)c1c(C(C)(C)C)c(O)c(C(=O)O)c(C#N)c1C(C)(C)C"
"structure 467","N#Cc1c(N)c(N)c(O)c(C(=O)O)c1CO"
"structure 468","CCc1c(C(=O)O)c(O)c(C(=O)OC)c(C(=O)OC)c1C(=O)O"
"structure 469","COC(=O)c1c(N)c(C(=O)O)c(O)c(CO)c1CC(C)C"
"structure 470","[H]c1c(C#N)c(C(=O)O)c(O)c(CC)c1CN"
"structure 471","CCCc1c(C(=O)O)c(O)c(CC(C)C)c(CC(C)C)c1C(=O)OC"
"structure 472","COC(=O)c1c(C#N)c(CC(C)C)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 473","Cc1c(C)c(CC(C)C)c(C(C)(C)C)c(C(=O)O)c1O"
"structure 474","CCCc1c(N)c(CC(C)C)c(C(=O)O)c(O)c1CC"
"structure 475","COC(=O)c1c(C)c(C(=O)O)c(O)c(CC(C)C)c1C#N"
"structure 476","CCCc1c(O)c(C(=O)O)c(C(=O)OC)c(C)c1CC(C)C"
"structure 477","CCc1c(C#N)c(C(=O)O)c(O)c(C(=O)OC)c1CC(C)C"
"structure 478","CCCc1c(C#N)c(O)c(C(=O)O)c(C#N)c1CC(C)C"
"structure 479","CNC(=O)c1c(CN)c(C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 480","CCc1c(C#N)c(CC)c(C(=O)NC)c(O)c1C(=O)O"
"structure 481","CNC(=O)c1c(O)c(O)c(C)c(C(=O)O)c1O"
"structure 482","CCCc1c(O)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)O"
"structure 483","CC(C)Cc1c(N)c(C#N)c(C#N)c(C(=O)O)c1O"
"structure 484","CCc1c(O)c(C(=O)O)c(C(C)(C)C)c(C(=O)OC)c1CC"
"structure 485","CCc1c(C(=O)OC)c(C(=O)O)c(O)c(C#N)c1C(C)(C)C"
"structure 486","CCc1c(C(C)(C)C)c(O)c(C(=O)O)c(C(=O)O)c1C(C)(C)C"
"structure 487","CCc1c(CO)c(CO)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 488","CCCc1c(C(=O)OC)c(O)c(C(=O)O)c(CC)c1C(=O)OC"
"structure 489","CCCc1c(C#N)c(O)c(C(=O)O)c(CN)c1C#N"
"structure 490","[H]c1c(C)c(C(=O)O)c(C(=O)O)c(O)c1CO"
"structure 491","CC(C)Cc1c(N)c(C(C)(C)C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 492","CCc1c(C(=O)O)c(O)c(C(C)(C)C)c(C(=O)O)c1C(=O)NC"
"structure 493","CC(C)Cc1c(C#N)c(CN)c(C(=O)O)c(O)c1CN"
"structure 494","[H]c1c(O)c(C#N)c(C)c(O)c1C(=O)O"
"structure 495","CCc1c(CO)c(C#N)c(O)c(C(=O)O)c1C(=O)O"
"structure 496","[H]c1c(O)c(C(=O)O)c(CO)c(CC)c1CC(C)C"
"structure 497","CCc1c(O)c(C(=O)O)c(CC)c(C)c1C(=O)O"
"structure 498","COC(=O)c1c(N)c(O)c(C(=O)O)c(C(=O)OC)c1C#N"
"structure 499","CCc1c(C#N)c(C(=O)O)c(O)c(CN)c1C(C)(C)C"
"structure 500","[H]c1c(O)c(C(=O)O)c(CC)c(CCC)c1C(=O)NC"
"structure 501","[H]c1c(C)c(O)c(C(=O)O)c(CCC)c1C(C)(C)C"
"structure 502","[H]c1c(N)c(O)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 503","CC(C)(C)c1c(N)c(N)c(C(=O)O)c(O)c1CN"
"structure 504","CCCc1c(O)c(C(=O)O)c(N)c(CC)c1CC"
"structure 505","[H]c1c(O)c(C(=O)O)c(C)c(C)c1CC(C)C"
"structure 506","CC(C)(C)c1c(C(=O)O)c(O)c(C#N)c(O)c1C(=O)O"
"structure 507","[H]c1c(CN)c(O)c(C(=O)O)c(C#N)c1C(=O)O"
"structure 508","CCCc1c(CO)c(C(=O)NC)c(O)c(O)c1C(=O)O"
"structure 509","CCc1c(C)c(C(=O)OC)c(C(=O)OC)c(O)c1C(=O)O"
"structure 510","CCCc1c(C)c(O)c(C(=O)OC)c(C(=O)O)c1O"
"structure 511","CCCc1c(C)c(C(C)(C)C)c(O)c(C(=O)O)c1CC"
"structure 512","[H]c1c(CC)c(C(=O)O)c(O)c(CO)c1C(C)(C)C"
"structure 513","[H]c1c(O)c(C(=O)O)c(C)c(C(=O)O)c1C(=O)OC"
"structure 514","CCCc1c(C)c(C(C)(C)C)c(CC)c(O)c1C(=O)O"
"structure 515","CCCc1c(CN)c(C(=O)O)c(O)c(C(=O)OC)c1CCC"
"structure 516","[H]c1c(C(=O)NC)c(N)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 517","[H]c1c(C#N)c(O)c(C(=O)O)c(CO)c1CN"
"structure 518","[H]c1c([H])c(C(=O)O)c(O)c(CC(C)C)c1CCC"
"structure 519","CCCc1c(CC(C)C)c(C(C)(C)C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 520","[H]c1c(O)c(C(=O)O)c(N)c(C#N)c1C(=O)NC"
"structure 521","CCc1c(C)c(CO)c(O)c(C(=O)O)c1C(=O)O"
"structure 522","CCc1c(C#N)c(O)c(C(=O)O)c(CN)c1C#N"
"structure 523","CC(C)Cc1c(O)c(C(=O)O)c(N)c(C(=O)O)c1C#N"
"structure 524","CCCc1c(C#N)c(O)c(O)c(C(=O)O)c1C#N"
"structure 525","CCc1c(O)c(C(=O)O)c(C#N)c(C)c1C(=O)NC"
"structure 526","CCCc1c(CC)c(C(C)(C)C)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 527","CCCc1c(CO)c(C(=O)OC)c(C(=O)O)c(O)c1C(=O)OC"
"structure 528","[H]c1c(O)c(C(=O)O)c(C)c(O)c1CCC"
"structure 529","CCc1c(C(C)(C)C)c(C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 530","CC(C)Cc1c(O)c(N)c(C(=O)O)c(O)c1CN"
"structure 531","COC(=O)c1c(C)c(C)c(CC(C)C)c(O)c1C(=O)O"
"structure 532","CNC(=O)c1c(O)c(C(=O)O)c(N)c(C(=O)OC)c1CN"
"structure 533","CNC(=O)c1c(C(=O)O)c(C)c(O)c(O)c1C(=O)O"
"structure 534","CCCc1c(CC(C)C)c(O)c(C(=O)O)c(CO)c1C(C)(C)C"
"structure 535","CCCc1c(C)c(C(=O)O)c(C(=O)O)c(O)c1C(=O)O"
"structure 536","Cc1c(CN)c(C(=O)O)c(O)c(CO)c1C(=O)O"
"structure 537","CCc1c(C#N)c(O)c(C(=O)O)c(CN)c1C(=O)NC"
"structure 538","CC(C)Cc1c(O)c(C(=O)O)c(N)c(CN)c1CO"
"structure 539","[H]c1c(CC)c(C)c(C(=O)O)c(O)c1CC"
"structure 540","COC(=O)c1c(N)c(O)c(C(=O)O)c(C(=O)OC)c1CN"
"structure 541","CCc1c(N)c(O)c(C(=O)O)c(C(C)(C)C)c1C(C)(C)C"
"structure 542","COC(=O)c1c(O)c(C(=O)O)c(CN)c(C)c1C(C)(C)C"
"structure 543","[H]c1c(CC)c(CN)c(C)c(O)c1C(=O)O"
"structure 544","[H]c1c(N)c(N)c(C(=O)O)c(O)c1CC"
"structure 545","[H]c1c(CC(C)C)c([H])c(C(=O)O)c(O)c1CC(C)C"
"structure 546","[H]c1c(CN)c(C(=O)NC)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 547","COC(=O)c1c(O)c(C(=O)O)c(N)c(C)c1CN"
"structure 548","COC(=O)c1c(C(=O)O)c(O)c(C)c(C#N)c1C(=O)O"
"structure 549","[H]c1c(N)c(CO)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 550","CC(C)Cc1c(CO)c(C(C)(C)C)c(N)c(O)c1C(=O)O"
"structure 551","CCc1c(O)c(CC)c(O)c(C(=O)O)c1O"
"structure 552","COC(=O)c1c(N)c(O)c(C(=O)O)c(N)c1C(=O)OC"
"structure 553","[H]c1c(C)c(C#N)c(O)c(C(=O)O)c1C(=O)O"
"structure 554","CC(C)(C)c1c(O)c(C(=O)O)c(CN)c(C(=O)O)c1O"
"structure 555","[H]c1c(CO)c(CC)c(C)c(O)c1C(=O)O"
"structure 556","[H]c1c([H])c(C(=O)O)c(O)c(C)c1C#N"
"structure 557","CCc1c(C)c(C(=O)OC)c(O)c(O)c1C(=O)O"
"structure 558","COC(=O)c1c(O)c(C)c(C(=O)O)c(O)c1CC(C)C"
"structure 559","CNC(=O)c1c(CN)c(N)c(O)c(C(=O)O)c1CC(C)C"
"structure 560","O=C(O)c1c(O)c(CO)c(CO)c(C(=O)O)c1O"
"structure 561","CCCc1c(CC)c(O)c(O)c(O)c1C(=O)O"
"structure 562","[H]c1c(C(=O)O)c(O)c(C)c(CO)c1C(C)(C)C"
"structure 563","CC(C)(C)c1c(C#N)c(O)c(N)c(O)c1C(=O)O"
"structure 564","CC(C)Cc1c(CN)c(C#N)c(O)c(C(=O)O)c1CN"
"structure 565","Cc1c(C#N)c(CC(C)C)c(CC(C)C)c(O)c1C(=O)O"
"structure 566","CNC(=O)c1c(O)c(C(=O)O)c(CC(C)C)c(N)c1C#N"
"structure 567","COC(=O)c1c(C)c(O)c(C(=O)O)c(CC(C)C)c1CO"
"structure 568","[H]c1c(CC(C)C)c(CC(C)C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 569","CCCc1c(CC)c(C)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 570","CCc1c(C)c(CC(C)C)c(CO)c(C(=O)O)c1O"
"structure 571","CCCc1c(O)c(C(=O)O)c(CC(C)C)c(C(=O)OC)c1C(=O)NC"
"structure 572","[H]c1c(C#N)c(CC)c(O)c(C(=O)O)c1C(=O)NC"
"structure 573","[H]c1c(C)c(O)c(C(=O)O)c(CCC)c1N"
"structure 574","COC(=O)c1c(O)c(C(=O)O)c(C)c(N)c1C(=O)O"
"structure 575","CC(C)Cc1c(N)c(C#N)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 576","Cc1c(O)c(C(=O)O)c(N)c(CC(C)C)c1C(C)(C)C"
"structure 577","CNC(=O)c1c(CC(C)C)c(CC(C)C)c(CC(C)C)c(O)c1C(=O)O"
"structure 578","CCc1c(C(=O)O)c(O)c(C)c(CO)c1C(C)(C)C"
"structure 579","CCc1c(C)c(C#N)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 580","CCCc1c(C#N)c(O)c(C(=O)O)c(CCC)c1C#N"
"structure 581","CCCc1c(C)c(CC)c(C(=O)O)c(O)c1N"
"structure 582","Cc1c(C(=O)O)c(O)c(CO)c(N)c1C(C)(C)C"
"structure 583","[H]c1c(N)c(CC)c(CCC)c(O)c1C(=O)O"
"structure 584","CCCc1c(N)c(CO)c(CC)c(O)c1C(=O)O"
"structure 585","CCCc1c(N)c(CC(C)C)c(O)c(C(=O)O)c1CN"
"structure 586","[H]c1c(O)c(C(=O)O)c(N)c(N)c1C#N"
"structure 587","CNC(=O)c1c(O)c(C(=O)O)c(C(=O)O)c(C(C)(C)C)c1O"
"structure 588","CCCc1c(CN)c(CC)c(CN)c(O)c1C(=O)O"
"structure 589","CCc1c(N)c(C)c(C(=O)NC)c(O)c1C(=O)O"
"structure 590","CC(C)(C)c1c(O)c(C(=O)O)c(N)c(C(=O)O)c1C(=O)O"
"structure 591","CCc1c(C#N)c(C(=O)NC)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 592","[H]c1c(N)c(CN)c(O)c(C(=O)O)c1CN"
"structure 593","COC(=O)c1c(C)c(O)c(C(=O)O)c(CN)c1C(=O)O"
"structure 594","COC(=O)c1c(O)c(C(=O)O)c(O)c(C(C)(C)C)c1C(C)(C)C"
"structure 595","CCc1c(C)c(N)c(CC(C)C)c(C(=O)O)c1O"
"structure 596","COC(=O)c1c(O)c(C(=O)O)c(C)c(CN)c1CN"
"structure 597","COC(=O)c1c(O)c(CC(C)C)c(CN)c(O)c1C(=O)O"
"structure 598","COC(=O)c1c(O)c(C(=O)O)c(C(=O)O)c(CN)c1CO"
"structure 599","CNC(=O)c1c(C)c(C(=O)NC)c(C(=O)O)c(O)c1O"
"structure 600","Cc1c(N)c(C)c(CN)c(C(=O)O)c1O"
"structure 601","COC(=O)c1c(O)c(C(=O)O)c(CO)c(CO)c1C(=O)OC"
"structure 602","[H]c1c(O)c(C(=O)O)c(C(=O)O)c(C(=O)NC)c1CC"
"structure 603","CCCc1c(C(=O)O)c(O)c(C(=O)OC)c(CC(C)C)c1C(=O)O"
"structure 604","CCCc1c(O)c(C(=O)O)c(C(=O)NC)c(CN)c1CC(C)C"
"structure 605","CCCc1c(O)c(N)c(N)c(O)c1C(=O)O"
"structure 606","CCc1c(C#N)c(C(=O)O)c(O)c(CN)c1C(=O)O"
"structure 607","COC(=O)c1c(C#N)c(C(=O)O)c(O)c(C(=O)O)c1CN"
"structure 608","[H]c1c(C)c(N)c(C(=O)O)c(O)c1C(=O)NC"
"structure 609","CC(C)(C)c1c(CN)c(C#N)c(N)c(O)c1C(=O)O"
"structure 610","[H]c1c(CC)c(C(=O)O)c(O)c(C(=O)NC)c1C(=O)O"
"structure 611","[H]c1c(C(=O)O)c(O)c(C#N)c(C#N)c1C(=O)OC"
"structure 612","CNC(=O)c1c(C)c(CN)c(O)c(C(=O)O)c1C(=O)O"
